Customer ID,Recency,Frequency,Monetary,log_r,log_f,log_m,Cluster
13442,668,3,419.87,6.504288173536644,1.0986122886681098,6.039945139555509,2
13443,449,6,1269.37,6.107022887742255,1.791759469228055,7.146275993380558,3
13444,375,2,619.0800000000003,5.9269260259704115,0.6931471805599453,6.428234505044558,2
13445,627,1,241.9,6.440946540632922,0.0,5.488524417615981,2
13446,431,11,3881.89,6.0661080901037465,2.3978952727983707,8.264077427418162,3
13447,24,3,1129.14,3.1780538303479458,1.0986122886681098,7.029211560004817,1
13448,17,12,8386.219999999985,2.8332133440562166,2.4849066497880004,9.034345161586453,4
13449,24,1,291.88,3.1780538303479458,0.0,5.6763427588974205,1
13450,27,13,4120.04,3.2958368660043287,2.5649493574615367,8.323618151034308,4
13451,27,11,7088.919999999992,3.2958368660043287,2.3978952727983707,8.866288280701761,4
13452,260,3,729.8,5.5606816310155285,1.0986122886681098,6.592770524002348,3
13453,166,3,781.6899999999997,5.111987788356544,1.0986122886681098,6.661458242513014,3
13454,642,1,219.8700000000001,6.464588303689961,0.0,5.393036462605869,2
13455,25,6,2212.9900000000007,3.218875824868201,1.791759469228055,7.702099821288017,4
13456,18,6,1766.72,2.8903717578961645,1.791759469228055,7.476879999095679,1
13457,689,2,148.22000000000003,6.53524127101366,0.6931471805599453,4.998697656523213,2
13458,8,16,11959.269999999982,2.079441541679836,2.772588722239781,9.389261988852505,4
13459,625,2,1160.41,6.437751649736401,0.6931471805599453,7.056528669928144,3
13460,30,2,183.44,3.4011973816621555,0.6931471805599453,5.211887638549649,1
13461,39,6,4160.000000000002,3.6635616461296463,1.791759469228055,8.33327035325531,4
13462,253,5,1153.85,5.5333894887275195,1.6094379124341005,7.050859455950588,3
13464,59,6,3097.6399999999994,4.07753744390572,1.791759469228055,8.038395810222024,3
13465,447,2,931.12,6.102558594613569,0.6931471805599453,6.836388162633722,3
13466,185,5,1013.35,5.220355825078324,1.6094379124341005,6.9210169529653225,3
13467,11,2,1071.9100000000003,2.3978952727983707,0.6931471805599453,6.977197382882429,1
13468,2,72,12793.279999999986,0.6931471805599453,4.276666119016055,9.456675312046954,4
13469,654,1,82.4,6.483107351457199,0.0,4.411585436915425,2
13470,100,2,165.0,4.605170185988092,0.6931471805599453,5.105945473900579,2
13471,2,4,2501.84,0.6931471805599453,1.3862943611198906,7.824781740141113,1
13472,464,2,592.2399999999999,6.139884552226255,0.6931471805599453,6.383911958134843,2
13473,61,8,2657.760000000001,4.110873864173311,2.079441541679836,7.885238941742767,3
13474,237,3,646.59,5.468060141135132,1.0986122886681098,6.4717123996598325,3
13475,192,4,1431.7800000000007,5.2574953720277815,1.3862943611198906,7.26667370443318,3
13476,179,5,2061.4700000000007,5.187385805840755,1.6094379124341005,7.631174599530758,3
13477,38,11,2819.1700000000023,3.6375861597263857,2.3978952727983707,7.9441977943685576,4
13478,470,5,2215.780000000001,6.1527326947041034,1.6094379124341005,7.703359764960451,3
13479,201,4,851.3699999999997,5.303304908059076,1.3862943611198906,6.746846816691499,3
13480,417,2,627.8200000000003,6.0330862217988015,0.6931471805599453,6.44225350117981,2
13481,46,11,3830.8400000000042,3.828641396489095,2.3978952727983707,8.250839379276151,4
13482,233,2,336.0900000000001,5.4510384535657,0.6931471805599453,5.8173789812387415,2
13483,66,1,140.34,4.189654742026425,0.0,4.944068049824144,2
13484,242,3,790.7199999999997,5.488937726156687,1.0986122886681098,6.672943922800245,3
13485,234,11,3015.2199999999993,5.455321115357702,2.3978952727983707,8.011428074990095,3
13486,79,3,1122.41,4.3694478524670215,1.0986122886681098,7.0232334382282495,3
13487,58,5,846.8699999999999,4.060443010546419,1.6094379124341005,6.741547199991597,3
13488,18,23,14205.959999999985,2.8903717578961645,3.1354942159291497,9.561416873842118,4
13489,106,4,449.52,4.663439094112067,1.3862943611198906,6.108180346803943,3
13490,655,1,154.25,6.4846352356352535,0.0,5.038574662785497,2
13491,52,27,4467.660000000002,3.951243718581428,3.2958368660043287,8.404620060606035,4
13494,312,1,316.25999999999993,5.7430031878094825,0.0,5.7565646600951705,2
13495,8,10,4863.309999999999,2.079441541679836,2.302585092994046,8.489474555030494,4
13496,11,2,653.3299999999998,2.3978952727983707,0.6931471805599453,6.482082361502623,1
13497,283,6,1166.8300000000004,5.645446897643237,1.791759469228055,7.062045949010312,3
13498,731,1,327.38,6.594413459749777,0.0,5.791121575716208,2
13499,18,5,1159.11,2.8903717578961645,1.6094379124341005,7.055407748240799,1
13500,24,4,1466.3000000000004,3.1780538303479458,1.3862943611198906,7.290497499983034,1
13502,17,5,780.5000000000003,2.8332133440562166,1.6094379124341005,6.659934739955487,1
13503,72,5,1778.039999999999,4.276666119016055,1.6094379124341005,7.483266913008642,3
13504,65,1,295.93,4.174387269895637,0.0,5.690122939870236,2
13506,317,5,1338.08,5.758901773877279,1.6094379124341005,7.1989910296332145,3
13507,4,4,2479.159999999999,1.3862943611198906,1.3862943611198906,7.8156750721065285,1
13508,244,2,287.05,5.497168225293202,0.6931471805599453,5.659656416613647,2
13509,9,7,1099.72,2.19722457733622,1.9459101490553128,7.002810880929724,1
13510,2,11,4558.2900000000045,0.6931471805599453,2.3978952727983707,8.42470283217835,4
13511,677,1,282.76,6.517671272912276,0.0,5.6445984813027525,2
13512,261,4,713.3900000000001,5.564520407322693,1.3862943611198906,6.570028255444994,3
13513,127,3,824.5899999999998,4.84418708645859,1.0986122886681098,6.714886293107343,3
13514,74,4,815.9,4.30406509320417,1.3862943611198906,6.704291798434753,3
13515,73,6,1265.8200000000004,4.290459441148391,1.791759469228055,7.143475412500787,3
13516,22,4,1685.2600000000007,3.0910424533583165,1.3862943611198906,7.429675133553653,1
13517,60,3,2128.42,4.0943445622220995,1.0986122886681098,7.6631351994080035,3
13518,86,1,627.1599999999999,4.4543472962535064,0.0,6.44120169149225,2
13519,79,2,343.21,4.3694478524670215,0.6931471805599453,5.838342504718455,1
13521,2,3,1070.4700000000003,0.6931471805599453,1.0986122886681098,6.975853083349334,1
13522,31,1,125.8,3.4339872044851463,0.0,4.8346933442663405,2
13523,34,6,4534.5700000000015,3.5263605246161616,1.791759469228055,8.419485539972131,4
13524,41,5,680.1800000000002,3.7135720667043084,1.6094379124341005,6.522357469024085,1
13525,15,2,628.78,2.7080502011022096,0.6931471805599453,6.4437814339933785,1
13526,739,2,1182.0000000000002,6.6052979209482015,0.6931471805599453,7.074963197966044,3
13527,34,12,4541.29,3.5263605246161616,2.4849066497880004,8.420966391644157,4
13529,79,2,307.76,4.3694478524670215,0.6931471805599453,5.72932025844404,2
13530,635,1,402.98,6.453624998892693,0.0,5.99888693292362,2
13531,206,6,1433.0699999999995,5.327876168789581,1.791759469228055,7.267574275204554,3
13532,34,1,210.30999999999992,3.5263605246161616,0.0,5.348582632695586,1
13533,183,3,269.0900000000001,5.2094861528414205,1.0986122886681098,5.595045896135651,2
13534,3,35,7720.900000000022,1.0986122886681098,3.555348061489413,8.95168621653475,4
13535,403,1,89.5,5.998936561946683,0.0,4.4942386252808095,2
13536,2,7,3444.389999999999,0.6931471805599453,1.9459101490553128,8.144502099554527,4
13537,426,2,717.8499999999998,6.054439346269372,0.6931471805599453,6.576260633573702,2
13538,44,12,3103.130000000001,3.7841896339182615,2.4849066497880004,8.040166558511192,4
13539,86,7,1569.3600000000006,4.4543472962535064,1.9459101490553128,7.358423171921131,3
13540,468,3,632.3900000000001,6.148468295917647,1.0986122886681098,6.44950629243357,3
13541,428,2,785.25,6.0591231955817975,0.6931471805599453,6.666002138418755,2
13542,377,17,3959.489999999994,5.932245187448012,2.8332133440562166,8.283870508075866,3
13543,635,2,1439.61,6.453624998892693,0.6931471805599453,7.272127522554742,3
13544,40,6,790.2000000000006,3.688879454113936,1.791759469228055,6.672286077977291,1
13545,391,2,364.92999999999984,5.968707559985366,0.6931471805599453,5.89970555436828,2
13546,13,5,1086.24,2.5649493574615367,1.6094379124341005,6.990477470553337,1
13547,409,1,164.52999999999997,6.013715156042802,0.0,5.103092924398559,2
13548,97,3,901.4400000000003,4.574710978503383,1.0986122886681098,6.803993484688008,3
13549,26,8,1005.7999999999997,3.258096538021482,2.079441541679836,6.913538523737864,1
13550,384,1,342.55,5.950642552587727,0.0,5.8364176324489065,2
13551,320,2,244.2,5.768320995793773,0.6931471805599453,5.497987561676603,2
13552,67,22,6948.919999999997,4.204692619390967,3.0910424533583165,8.846341530800224,4
13553,675,1,499.59999999999985,6.51471269087253,0.0,6.213807778251423,2
13554,381,7,1629.3500000000024,5.942799375126701,1.9459101490553128,7.395936441263577,3
13555,74,13,8891.839999999993,4.30406509320417,2.5649493574615367,9.092889281219994,4
13556,430,2,200.82,6.063785208687607,0.6931471805599453,5.30240898445129,2
13557,29,13,3032.2599999999993,3.3672958299864737,2.5649493574615367,8.017063495064663,4
13558,6,4,594.5199999999998,1.791759469228055,1.3862943611198906,6.387754357280693,1
13559,513,2,990.0,6.2402758451707685,0.6931471805599453,6.8977049431286375,3
13560,8,1,171.42,2.079441541679836,0.0,5.1441166854707365,1
13561,216,11,1803.4000000000005,5.375278407684165,2.3978952727983707,7.497429051065807,3
13562,82,8,4838.180000000007,4.4067192472642525,2.079441541679836,8.484293895934668,3
13563,85,2,777.5299999999999,4.442651256490317,0.6931471805599453,6.6561222285180035,1
13564,355,36,15880.220000000025,5.872117789475416,3.58351893845611,9.672829588609446,4
13565,20,3,414.79999999999984,2.9957322735539913,1.0986122886681098,6.027796476355372,1
13566,41,5,1684.7500000000011,3.7135720667043084,1.6094379124341005,7.429372463826327,3
13567,429,4,1079.2900000000004,6.061456918928018,1.3862943611198906,6.984058696523856,3
13568,174,1,187.04999999999995,5.159055299214528,0.0,5.231375960794155,2
13569,18,4,725.0400000000003,2.8903717578961645,1.3862943611198906,6.586226825746528,1
13570,244,1,239.48999999999995,5.497168225293202,0.0,5.4785116623258165,2
13571,13,26,4537.259999999992,2.5649493574615367,3.258096538021482,8.420078584612263,4
13572,206,1,1384.2500000000007,5.327876168789581,0.0,7.232913755703077,2
13573,51,6,903.0700000000003,3.9318256327243257,1.791759469228055,6.805800069792359,3
13574,412,1,404.4499999999999,6.0210233493495275,0.0,6.002528119463961,2
13575,24,5,732.0699999999997,3.1780538303479458,1.6094379124341005,6.595876137804506,1
13576,11,28,11202.590000000006,2.3978952727983707,3.332204510175204,9.323900280549026,4
13577,26,11,3484.2800000000057,3.258096538021482,2.3978952727983707,8.15601670213691,4
13578,410,1,147.66000000000003,6.016157159698354,0.0,4.99491233363102,2
13579,15,5,1374.3399999999995,2.7080502011022096,1.6094379124341005,7.225728894863794,1
13580,407,1,107.75,6.008813185442595,0.0,4.6798137289838575,2
13581,310,2,280.53000000000003,5.736572297479192,0.6931471805599453,5.6366806711154664,2
13582,390,2,241.68,5.966146739123692,0.6931471805599453,5.487614537078416,2
13583,156,2,1445.0300000000002,5.049856007249537,0.6931471805599453,7.275885361576695,3
13584,307,3,385.69999999999993,5.726847747587197,1.0986122886681098,5.9550598652141815,2
13585,531,3,684.54,6.274762021241939,1.0986122886681098,6.528747079836331,3
13586,542,1,127.28,6.295266001439646,0.0,4.846389384029531,2
13587,64,4,1673.5,4.158883083359672,1.3862943611198906,7.422672520651381,3
13588,16,9,2478.9499999999985,2.772588722239781,2.19722457733622,7.81559036240863,4
13589,15,6,1120.74,2.7080502011022096,1.791759469228055,7.021744460399268,1
13590,12,18,6336.040000000001,2.4849066497880004,2.8903717578961645,8.754009246605648,4
13591,65,7,2093.940000000001,4.174387269895637,1.9459101490553128,7.6468027377248395,3
13592,36,4,247.96,3.58351893845611,1.3862943611198906,5.513267442833719,1
13593,109,14,5493.289999999995,4.691347882229144,2.6390573296152584,8.611282626414724,4
13594,53,2,533.3199999999998,3.970291913552122,0.6931471805599453,6.279121619247258,1
13595,517,3,784.4800000000001,6.248042874508428,1.0986122886681098,6.665021077902924,3
13596,6,2,664.1099999999998,1.791759469228055,0.6931471805599453,6.4984477984064934,1
13597,401,2,396.70999999999987,5.9939614273065684,0.6931471805599453,5.9832055351682865,2
13598,48,5,761.9600000000003,3.8712010109078916,1.6094379124341005,6.6358940608704975,1
13599,2,33,9811.040000000006,0.6931471805599453,3.49650756146648,9.191263561211445,4
13600,313,2,518.4200000000002,5.746203190540153,0.6931471805599453,6.250785724540781,2
13601,46,4,1159.9900000000002,3.828641396489095,1.3862943611198906,7.056166663373598,1
13602,65,4,1025.17,4.174387269895637,1.3862943611198906,6.932613731478847,3
13603,27,1,164.33999999999997,3.2958368660043287,0.0,5.1019374525030425,1
13604,659,1,717.62,6.490723534502507,0.0,6.575940181036251,2
13605,388,2,522.6700000000002,5.961005339623274,0.6931471805599453,6.258950289772928,2
13606,30,3,276.75,3.4011973816621555,1.0986122886681098,5.623114571588746,1
13607,41,2,1075.8099999999997,3.7135720667043084,0.6931471805599453,6.980829145204008,1
13608,541,1,232.05000000000004,6.293419278846482,0.0,5.446952865687185,2
13609,594,1,167.35,6.386879319362644,0.0,5.120087427657335,2
13610,13,14,2102.460000000005,2.5649493574615367,2.6390573296152584,7.650863366695856,4
13611,90,10,3297.930000000001,4.499809670330264,2.302585092994046,8.10105027790945,3
13612,633,1,818.2900000000003,6.450470422144176,0.0,6.70721679700162,2
13613,453,5,1039.8500000000004,6.115892125483033,1.6094379124341005,6.9468317509639315,3
13614,25,6,2332.7400000000007,3.218875824868201,1.791759469228055,7.754798821318961,4
13615,319,8,6272.529999999996,5.7651911027848435,2.079441541679836,8.743935061011124,3
13616,569,2,283.85,6.343880434126331,0.6931471805599453,5.648445929616735,2
13617,41,8,1278.7500000000007,3.7135720667043084,2.079441541679836,7.153638317265838,3
13618,174,1,177.34000000000003,5.159055299214528,0.0,5.178068793951861,2
13619,545,2,223.44,6.300785794663245,0.6931471805599453,5.4091429216369225,2
13620,529,1,112.34,6.2709884318582985,0.0,4.7215299871042875,2
13621,117,1,213.85,4.762173934797756,0.0,5.365274834672918,2
13622,697,1,658.95,6.546785410760523,0.0,6.490647659089898,2
13623,31,10,2533.0599999999986,3.4339872044851463,2.302585092994046,7.8371833370484145,4
13624,389,1,462.07999999999987,5.963579343618447,0.0,6.135738036264407,2
13625,597,1,301.26,6.391917113392602,0.0,5.7079736792746685,2
13626,253,2,707.0400000000002,5.5333894887275195,0.6931471805599453,6.561087241382429,2
13627,60,7,2245.9000000000005,4.0943445622220995,1.9459101490553128,7.716861610709678,3
13628,677,1,310.14,6.517671272912276,0.0,5.737023808436002,2
13629,24,19,13370.86,3.1780538303479458,2.9444389791664403,9.50083299113879,4
13630,6,7,2031.7799999999993,1.791759469228055,1.9459101490553128,7.616667535120465,4
13631,100,11,3070.42,4.605170185988092,2.3978952727983707,8.029569639041496,3
13632,25,8,3645.81,3.218875824868201,2.079441541679836,8.20133384197728,4
13634,34,15,4988.079999999992,3.5263605246161616,2.7080502011022096,8.514806345163692,4
13635,68,4,2999.159999999999,4.219507705176107,1.3862943611198906,8.006087528442928,3
13636,37,5,949.1199999999997,3.610917912644224,1.6094379124341005,6.855535239509512,1
13637,53,3,803.0499999999997,3.970291913552122,1.0986122886681098,6.688416978508906,1
13638,16,1,122.64,2.772588722239781,0.0,4.809253234563559,1
13639,75,2,1346.27,4.31748811353631,0.6931471805599453,7.205093084441956,3
13640,612,1,405.0,6.416732282512326,0.0,6.003887067106539,2
13641,641,4,942.3700000000003,6.46302945692067,1.3862943611198906,6.848397978774322,3
13642,216,4,472.1999999999999,5.375278407684165,1.3862943611198906,6.157402624651412,3
13643,32,10,2156.77,3.4657359027997265,2.302585092994046,7.676367011125702,4
13644,17,4,2624.260000000001,2.8332133440562166,1.3862943611198906,7.872554230521202,1
13645,121,1,252.1,4.795790545596741,0.0,5.529825834193875,2
13646,400,2,326.2499999999999,5.991464547107983,0.6931471805599453,5.787663958636903,2
13647,10,8,3041.680000000001,2.302585092994046,2.079441541679836,8.02016527333462,4
13648,401,8,1759.0700000000004,5.9939614273065684,2.079441541679836,7.472540539284005,3
13649,257,6,1453.680000000001,5.54907608489522,1.791759469228055,7.281853551340803,3
13650,17,10,3288.000000000003,2.8332133440562166,2.302585092994046,8.098034756176071,4
13651,40,2,211.85,3.688879454113936,0.6931471805599453,5.355878477072569,1
13652,46,5,2262.050000000001,3.828641396489095,1.6094379124341005,7.724026760764217,3
13653,488,1,152.2,6.190315405853148,0.0,5.025195445427586,2
13654,44,11,6307.999999999996,3.7841896339182615,2.3978952727983707,8.749573948082928,4
13655,115,6,2280.510000000001,4.74493212836325,1.791759469228055,7.732154381145429,3
13656,165,4,1078.85,5.105945473900579,1.3862943611198906,6.983650937985394,3
13657,11,2,382.13999999999993,2.3978952727983707,0.6931471805599453,5.945787033611329,1
13658,10,9,6025.500000000006,2.302585092994046,2.19722457733622,8.703755742467447,4
13659,206,12,4884.679999999994,5.327876168789581,2.4849066497880004,8.493859055678207,3
13660,401,1,306.63999999999993,5.9939614273065684,0.0,5.7256744210722985,2
13661,604,1,325.24000000000007,6.403574197934816,0.0,5.7845633713396385,2
13662,86,11,2233.609999999999,4.4543472962535064,2.3978952727983707,7.711374389635395,3
13663,180,5,2047.51,5.1929568508902095,1.6094379124341005,7.6243796997201825,3
13665,387,3,1711.6600000000005,5.958424693029783,1.0986122886681098,7.445218938847627,3
13666,61,5,127.05000000000004,4.110873864173311,1.6094379124341005,4.8445807097661735,1
13667,150,1,299.0499999999999,5.010635294096256,0.0,5.700610783490566,2
13668,3,35,12948.479999999996,1.0986122886681098,3.555348061489413,9.46873368572138,4
13669,51,3,413.55,3.9318256327243257,1.0986122886681098,6.024778426137916,1
13670,76,1,349.69999999999993,4.330733340286331,0.0,5.8570756440693295,2
13671,395,1,172.6,5.978885764901122,0.0,5.150976778649327,2
13672,302,3,419.92,5.71042701737487,1.0986122886681098,6.040064216944043,2
13673,19,2,387.44,2.9444389791664403,0.6931471805599453,5.9595609980949735,1
13674,433,1,240.68,6.07073772800249,0.0,5.483468250352152,2
13675,152,2,486.82,5.0238805208462765,0.6931471805599453,6.187894444903767,2
13676,540,2,243.9,6.29156913955832,0.6931471805599453,5.496758305221873,2
13677,405,2,551.24,6.003887067106539,0.6931471805599453,6.312170286006943,2
13678,152,1,232.6,5.0238805208462765,0.0,5.449320240084563,2
13679,494,3,281.26,6.202535517187923,1.0986122886681098,5.639279508442103,2
13680,2,12,11419.66999999998,0.6931471805599453,2.4849066497880004,9.343092586119976,4
13681,18,4,827.8300000000003,2.8903717578961645,1.3862943611198906,6.718807819295791,1
13682,188,1,59.5,5.236441962829949,0.0,4.085976312551584,2
13683,458,1,258.6,6.1268691841141845,0.0,5.555282466337757,2
13684,286,4,594.8800000000002,5.655991810819852,1.3862943611198906,6.388359704533078,3
13685,3,7,3119.4400000000014,1.0986122886681098,1.9459101490553128,8.04540877751429,4
13686,183,3,409.04000000000013,5.2094861528414205,1.0986122886681098,6.013812950771745,3
13687,439,1,11880.839999999995,6.084499413075172,0.0,9.382682297487717,3
13688,636,1,375.5,6.455198563340121,0.0,5.928258471204189,2
13689,64,2,1259.5,4.158883083359672,0.6931471805599453,7.138470095792665,1
13690,60,1,172.24999999999997,4.0943445622220995,0.0,5.148946909893769,2
13691,397,1,210.78,5.983936280687192,0.0,5.350814935505792,2
13692,25,5,3114.3999999999987,3.218875824868201,1.6094379124341005,8.043791796296246,4
13693,375,9,2011.82,5.9269260259704115,2.19722457733622,7.6067950639968815,3
13694,4,143,195640.69,1.3862943611198906,4.962844630259907,12.184035041533189,4
13695,32,16,2770.7299999999987,3.4657359027997265,2.772588722239781,7.926866102367507,4
13696,422,3,2020.4,6.045005314036013,1.0986122886681098,7.6110507905938976,3
13697,39,1,151.3,3.6635616461296463,0.0,5.019264620794309,2
13698,597,2,451.73,6.391917113392602,0.6931471805599453,6.1130846562178025,2
13699,156,2,764.1499999999997,5.049856007249537,0.6931471805599453,6.638764104973844,3
13700,27,13,2596.9699999999993,3.2958368660043287,2.5649493574615367,7.862100659805497,4
13701,447,1,161.00000000000003,6.102558594613569,0.0,5.081404364984463,2
13702,446,1,135.18,6.100318952020063,0.0,4.906607223672208,2
13703,319,2,425.56,5.7651911027848435,0.6931471805599453,6.053405948648165,2
13704,6,9,2308.0599999999986,1.791759469228055,2.19722457733622,7.744162623823881,4
13705,8,7,1717.1899999999996,2.079441541679836,1.9459101490553128,7.448444512899952,4
13706,303,2,631.17,5.71373280550937,0.6931471805599453,6.4475752398850394,2
13707,268,5,3365.8599999999956,5.5909869805108565,1.6094379124341005,8.121438781491229,3
13708,272,1,283.32999999999987,5.605802066295998,0.0,5.646612296041166,2
13709,4,18,7571.350000000004,1.3862943611198906,2.8903717578961645,8.93212666606661,4
13710,32,3,509.52,3.4657359027997265,1.0986122886681098,6.233469106063111,1
13711,219,9,1792.2600000000007,5.389071729816501,2.19722457733622,7.491232672296157,3
13712,247,2,766.4200000000002,5.5093883366279774,0.6931471805599453,6.641730322349559,3
13713,409,3,740.76,6.013715156042802,1.0986122886681098,6.6076766861938045,3
13714,466,1,161.35,6.1441856341256464,0.0,5.083575918497972,2
13715,282,17,8153.039999999994,5.641907070938113,2.8332133440562166,9.006146142820384,3
13716,270,1,138.28,5.598421958998375,0.0,4.929280615053424,2
13717,33,8,1763.3000000000004,3.49650756146648,2.079441541679836,7.474942332413878,4
13718,247,2,306.55,5.5093883366279774,0.6931471805599453,5.725380874208697,2
13719,16,11,2782.1000000000013,2.772588722239781,2.3978952727983707,7.930961317200418,4
13720,117,4,799.8999999999999,4.762173934797756,1.3862943611198906,6.684486719854777,3
13721,37,2,741.54,3.610917912644224,0.6931471805599453,6.608729104829699,1
13722,132,10,5635.409999999997,4.8828019225863715,2.302585092994046,8.636825183365627,3
13723,218,6,1194.0800000000004,5.384495062789089,1.791759469228055,7.0851312933830775,3
13724,638,1,213.01,6.45833828334479,0.0,5.361339112964194,2
13725,50,8,1980.5600000000006,3.912023005428147,2.079441541679836,7.591134911983031,3
13726,39,2,1079.66,3.6635616461296463,0.6931471805599453,6.984401455738863,1
13727,29,8,1074.1500000000003,3.3672958299864737,2.079441541679836,6.979284930121058,1
13728,37,16,2855.1700000000033,3.610917912644224,2.772588722239781,7.956886664975892,4
13729,436,3,724.7300000000004,6.077642243349033,1.0986122886681098,6.5857991716983335,3
13730,136,2,752.5999999999997,4.9126548857360515,0.6931471805599453,6.6235338781593365,3
13731,220,2,610.5899999999998,5.393627546352363,0.6931471805599453,6.414425702832898,2
13732,29,1,491.85999999999984,3.3672958299864737,0.0,6.198194123153938,1
13733,411,2,487.03,6.018593214496233,0.6931471805599453,6.188325722827997,2
13734,509,4,6695.689999999999,6.2324480165505225,1.3862943611198906,8.809219314801307,3
13735,25,13,9762.77,3.218875824868201,2.5649493574615367,9.18633145061569,4
13736,6,7,2752.4699999999957,1.791759469228055,1.9459101490553128,7.920253969354876,4
13737,201,1,339.6,5.303304908059076,0.0,5.827768454437193,2
13738,397,1,434.77999999999986,5.983936280687192,0.0,6.074840156029032,2
13739,19,2,292.2000000000001,2.9444389791664403,0.6931471805599453,5.677438499316598,1
13740,241,5,1582.77,5.484796933490656,1.6094379124341005,7.3669317555788005,3
13741,72,3,668.43,4.276666119016055,1.0986122886681098,6.5049316790174245,1
13742,17,12,3107.870000000001,2.8332133440562166,2.4849066497880004,8.041692883070915,4
13743,3,7,1341.5999999999995,1.0986122886681098,1.9459101490553128,7.201618210508999,4
13744,96,2,1080.5199999999998,4.564348191467836,0.6931471805599453,6.9851976857247315,3
13745,163,2,777.3600000000001,5.093750200806762,0.6931471805599453,6.655903563531183,3
13746,414,1,176.69,6.025865973825314,0.0,5.174396784628558,2
13747,374,2,169.79999999999995,5.924255797414531,0.6931471805599453,5.134621273877247,2
13748,96,9,2064.350000000001,4.564348191467836,2.19722457733622,7.632570685868878,3
13750,54,11,3602.180000000001,3.9889840465642745,2.3978952727983707,8.189294496724976,4
13751,289,1,296.25,5.666426688112433,0.0,5.691203692449341,2
13752,125,7,1579.8300000000006,4.8283137373023015,1.9459101490553128,7.365072525295553,3
13753,288,4,2094.57,5.662960480135946,1.3862943611198906,7.647103560692793,3
13754,152,3,447.05,5.0238805208462765,1.0986122886681098,6.102670445181327,3
13755,4,9,2108.0600000000013,1.3862943611198906,2.19722457733622,7.653523372254293,4
13756,3,23,8655.949999999997,1.0986122886681098,3.1354942159291497,9.066002224729466,4
13757,675,1,195.55,6.51471269087253,0.0,5.2758161012015234,2
13758,12,14,8595.289999999994,2.4849066497880004,2.6390573296152584,9.05896965779458,4
13759,34,2,659.4100000000002,3.5263605246161616,0.6931471805599453,6.4913454958244285,1
13760,55,5,1363.64,4.007333185232471,1.6094379124341005,7.217912873949087,3
13761,51,6,1952.17,3.9318256327243257,1.791759469228055,7.576696853344844,3
13762,219,5,2472.48,5.389071729816501,1.6094379124341005,7.812976974485384,3
13763,64,3,5217.440000000001,4.158883083359672,1.0986122886681098,8.559762139124812,3
13764,71,6,2908.6700000000023,4.262679877041316,1.791759469228055,7.975451211015247,3
13765,654,1,352.82,6.483107351457199,0.0,5.86595801186826,2
13766,496,1,190.35,6.206575926724928,0.0,5.248864482828505,2
13767,3,73,33903.57000000009,1.0986122886681098,4.290459441148391,10.431275597558377,4
13768,727,2,875.9700000000001,6.588926477533518,0.6931471805599453,6.775331843774621,2
13769,3,20,5478.119999999995,1.0986122886681098,2.9957322735539913,8.608517255388133,4
13770,423,4,785.37,6.0473721790462776,1.3862943611198906,6.666154944317361,3
13771,65,9,5728.819999999998,4.174387269895637,2.19722457733622,8.653264854819161,4
13772,34,8,3100.0200000000013,3.5263605246161616,2.079441541679836,8.03916384206533,4
13773,397,2,301.54,5.983936280687192,0.6931471805599453,5.708902677350773,2
13774,82,1,344.99999999999994,4.4067192472642525,0.0,5.843544417031358,2
13775,591,1,1049.6600000000003,6.3818160174060985,0.0,6.956221581190136,2
13777,1,61,49638.26000000002,0.0,4.110873864173311,10.812517186327081,4
13778,104,4,1124.49,4.6443908991413725,1.3862943611198906,7.025084878518566,3
13779,516,1,161.12999999999997,6.246106765481563,0.0,5.082211492585476,2
13780,8,3,732.0700000000003,2.079441541679836,1.0986122886681098,6.595876137804508,1
13781,251,3,778.8300000000003,5.525452939131784,1.0986122886681098,6.657792793557371,3
13782,13,13,1786.0800000000015,2.5649493574615367,2.5649493574615367,7.4877785532664225,4
13783,488,4,1542.09,6.190315405853148,1.3862943611198906,7.340893918178816,3
13784,10,14,2910.23,2.302585092994046,2.6390573296152584,7.975987394842902,4
13785,429,4,542.4899999999999,6.061456918928018,1.3862943611198906,6.2961696520649975,3
13786,368,6,3127.990000000001,5.908082938168932,1.791759469228055,8.048145904729145,3
13787,76,6,1222.5000000000002,4.330733340286331,1.791759469228055,7.108653221349027,3
13788,506,1,3.75,6.226536669287466,0.0,1.3217558399823195,2
13789,389,1,239.45999999999995,5.963579343618447,0.0,5.4783863882886985,2
13790,5,1,348.7999999999999,1.6094379124341005,0.0,5.8544986920348245,1
13791,128,2,1516.0,4.852030263919617,0.6931471805599453,7.323830566202317,3
13792,67,3,383.95,4.204692619390967,1.0986122886681098,5.950512335776553,1
13793,647,1,96.0,6.472346294500902,0.0,4.564348191467836,2
13794,547,1,126.03000000000004,6.304448802421981,0.0,4.8365199738494,2
13795,389,4,836.3,5.963579343618447,1.3862943611198906,6.7289874003874806,3
13796,500,1,289.69999999999993,6.214608098422191,0.0,5.668845904775305,2
13797,437,3,1179.4499999999996,6.07993319509559,1.0986122886681098,7.072803507105634,3
13798,2,110,75428.8700000001,0.6931471805599453,4.700480365792417,11.230945371958585,4
13799,117,9,2803.57,4.762173934797756,2.19722457733622,7.938648884041027,3
13800,310,3,1679.5600000000006,5.736572297479192,1.0986122886681098,7.426287133332359,3
13801,67,1,324.8,4.204692619390967,0.0,5.783209608287523,2
