Customer ID,Recency,Frequency,Monetary,log_r,log_f,log_m
13845,65,1,312.97999999999996,4.174387269895637,0.0,5.746139290735026
13846,25,4,1307.79,3.2188758248682006,1.3862943611198906,7.176093968668824
13847,720,1,310.71999999999997,6.579251212010101,0.0,5.73889218510296
13848,93,8,3015.0,4.532599493153256,2.0794415416798357,8.011355109161286
13849,52,5,3469.3000000000015,3.9512437185814275,1.6094379124341003,8.151708123484225
13850,130,1,1595.48,4.867534450455582,0.0,7.374929910384325
13851,96,8,4606.459999999999,4.564348191467836,2.0794415416798357,8.435214945129108
13852,611,1,187.35,6.415096959171596,0.0,5.232978525239696
13853,58,1,1090.1399999999999,4.060443010546419,0.0,6.994061407342404
13854,9,39,11944.560000000007,2.1972245773362196,3.6635616461296463,9.388031223585443
13855,501,4,1310.34,6.2166061010848646,1.3862943611198906,7.178041924504735
13856,169,11,1142.0300000000002,5.1298987149230735,2.3978952727983707,7.040562659573189
13857,394,6,1000.91,5.976350909297934,1.791759469228055,6.908664865183156
13858,58,1,216.17,4.060443010546419,0.0,5.376065135169961
13859,327,2,515.86,5.7899601708972535,0.6931471805599453,6.245835410838764
13860,2,5,1245.9000000000003,0.6931471805599453,1.6094379124341003,7.127613439304818
13861,430,2,273.25999999999993,6.063785208687608,0.6931471805599453,5.610423722910341
13862,19,9,2556.0900000000006,2.9444389791664403,2.1972245773362196,7.8462340261451295
13863,248,4,1239.55,5.5134287461649825,1.3862943611198906,7.1225036895079645
13864,387,1,662.4000000000001,5.958424693029782,0.0,6.49586960307105
13865,59,4,501.55999999999995,4.07753744390572,1.3862943611198906,6.217723241322337
13866,75,1,145.67000000000002,4.31748811353631,0.0,4.9813437894608565
13867,32,3,1005.0900000000001,3.4657359027997265,1.0986122886681098,6.91283236872242
13868,8,2,3192.54,2.0794415416798357,0.6931471805599453,8.068572117193904
13869,124,10,7996.869999999991,4.820281565605037,2.302585092994046,8.986805494103722
13870,3,15,5712.079999999999,1.0986122886681098,2.70805020110221,8.650338509523584
13871,23,17,7885.85,3.1354942159291497,2.833213344056216,8.972825293206709
13872,528,3,919.57,6.269096283706261,1.0986122886681098,6.823906169477376
13873,120,8,1038.9199999999998,4.787491742782046,2.0794415416798357,6.945936991022189
13874,359,7,2049.15,5.883322388488279,1.9459101490553132,7.625180352001606
13875,54,14,4814.370000000001,3.9889840465642745,2.6390573296152584,8.479360474550285
13876,64,1,122.69999999999999,4.1588830833596715,0.0,4.809742351716865
13877,87,3,449.68000000000006,4.465908118654584,1.0986122886681098,6.1085362186938195
13878,55,4,2416.9000000000005,4.007333185232471,1.3862943611198906,7.790241006243932
13879,646,1,395.5,6.470799503782602,0.0,5.980150787207709
13880,22,17,4293.86,3.091042453358316,2.833213344056216,8.36494137427424
13881,4,43,45179.1,1.3862943611198906,3.7612001156935624,10.718389869504858
13882,3,5,1191.13,1.0986122886681098,1.6094379124341003,7.082657715371789
13883,11,14,6535.369999999998,2.3978952727983707,2.6390573296152584,8.784984242665212
13884,8,10,1825.0300000000009,2.0794415416798357,2.302585092994046,7.509351704237648
13885,190,2,506.80000000000007,5.247024072160486,0.6931471805599453,6.228116448446984
13886,72,1,243.55999999999997,4.276666119016055,0.0,5.495363318740373
13887,205,1,349.55000000000007,5.3230099791384085,0.0,5.856646612957994
13888,120,7,2001.5900000000013,4.787491742782046,1.9459101490553132,7.60169714369697
13889,93,6,1991.2300000000007,4.532599493153256,1.791759469228055,7.59650781723157
13890,2,14,2927.3799999999983,0.6931471805599453,2.6390573296152584,7.981863104025415
13891,379,3,859.2100000000003,5.937536205082426,1.0986122886681098,6.7560133624205765
13892,27,6,1267.6499999999999,3.295836866004329,1.791759469228055,7.144920071658601
13893,298,1,821.0999999999999,5.697093486505405,0.0,6.710644904714743
13894,24,3,564.62,3.1780538303479458,1.0986122886681098,6.336152938500535
13895,29,6,4008.519999999999,3.367295829986474,1.791759469228055,8.296177374868089
13896,626,1,388.55,6.439350371100098,0.0,5.962421861655251
13897,51,3,1160.7200000000003,3.9318256327243257,1.0986122886681098,7.05679578120743
13898,326,2,686.3999999999996,5.786897381366708,0.6931471805599453,6.531460548173752
13899,17,2,388.52,2.833213344056216,0.6931471805599453,5.962344648534129
13900,184,6,1610.5899999999997,5.214935757608986,1.791759469228055,7.384355850475909
13901,73,15,5676.339999999999,4.290459441148391,2.70805020110221,8.64406193782489
13903,401,1,165.45,5.993961427306569,0.0,5.1086690343676215
13904,38,2,332.63999999999993,3.6375861597263857,0.6931471805599453,5.807060824109702
13905,733,1,312.65000000000003,6.597145701886651,0.0,5.745084354013307
13906,410,1,42.0,6.016157159698354,0.0,3.7376696182833684
13907,692,1,136.8,6.539585955617669,0.0,4.918520005188451
13908,80,4,2319.549999999999,4.382026634673881,1.3862943611198906,7.74912848032937
13909,424,2,282.84999999999997,6.049733455231958,0.6931471805599453,5.644916721789165
13911,58,20,4234.990000000001,4.060443010546419,2.995732273553991,8.351136245808279
13912,424,1,124.95,6.049733455231958,0.0,4.827913657280962
13913,507,1,42.22,6.2285110035911835,0.0,3.7428940424201746
13914,12,2,626.45,2.4849066497880004,0.6931471805599453,6.440068962691562
13915,395,1,70.80000000000001,5.978885764901122,0.0,4.259859000699675
13916,464,4,1275.8100000000006,6.139884552226255,1.3862943611198906,7.1513365499962935
13917,50,2,272.04,3.912023005428146,0.6931471805599453,5.605949114307438
13918,50,2,1212.8400000000001,3.912023005428146,0.6931471805599453,7.100719995874572
13920,432,4,1774.6800000000007,6.068425588244111,1.3862943611198906,7.481375403966679
13921,403,4,730.7000000000004,5.998936561946683,1.3862943611198906,6.594002978797173
13922,352,3,865.2,5.863631175598097,1.0986122886681098,6.762960694078903
13923,54,1,351.13000000000005,3.9889840465642745,0.0,5.861156525266061
13924,2,6,1838.8500000000004,0.6931471805599453,1.791759469228055,7.5168956552091135
13925,93,4,678.2499999999999,4.532599493153256,1.3862943611198906,6.519515951539041
13926,24,1,223.85000000000005,3.1780538303479458,0.0,5.410976184686975
13927,75,2,708.26,4.31748811353631,0.6931471805599453,6.562811257919103
13928,11,4,464.56999999999994,2.3978952727983707,1.3862943611198906,6.14111224657691
13929,170,11,3494.099999999999,5.135798437050262,2.3978952727983707,8.158831110776715
13930,58,2,337.34,4.060443010546419,0.6931471805599453,5.821091323829869
13931,96,11,5257.3799999999965,4.564348191467836,2.3978952727983707,8.567388082779994
13932,295,1,307.4,5.68697535633982,0.0,5.728149831104496
13933,110,2,608.79,4.700480365792417,0.6931471805599453,6.411473380656987
13934,264,1,922.1,5.575949103146316,0.0,6.826653677545096
13935,597,3,6116.919999999999,6.391917113392602,1.0986122886681098,8.718813980850683
13936,180,3,939.6599999999996,5.19295685089021,1.0986122886681098,6.845518107706397
13937,170,2,880.1300000000002,5.135798437050262,0.6931471805599453,6.780069623834381
13938,36,1,71.66,3.58351893845611,0.0,4.271932711876808
13939,24,7,1560.9600000000005,3.1780538303479458,1.9459101490553132,7.353056295587501
13940,18,4,839.1400000000001,2.8903717578961645,1.3862943611198906,6.73237755786259
13941,22,15,10027.179999999998,3.091042453358316,2.70805020110221,9.213054684893665
13942,535,1,320.0,6.282266746896006,0.0,5.768320995793772
13943,578,1,246.54000000000002,6.359573868672378,0.0,5.507524252123374
13944,654,1,200.43000000000006,6.483107351457199,0.0,5.3004650586054955
13945,395,2,854.1499999999999,5.978885764901122,0.6931471805599453,6.750106822393066
13946,80,6,1876.2300000000002,4.382026634673881,1.791759469228055,7.537019723330565
13947,66,1,90.6,4.189654742026425,0.0,4.506454213048934
13948,361,4,548.7600000000001,5.8888779583328805,1.3862943611198906,6.307661187457964
13949,3,6,2427.319999999999,1.0986122886681098,1.791759469228055,7.794543047055752
13950,12,4,745.06,2.4849066497880004,1.3862943611198906,6.613464752049388
13951,177,3,674.4499999999999,5.176149732573829,1.0986122886681098,6.5138975439156885
13952,218,14,12823.52,5.384495062789089,2.6390573296152584,9.459036263769786
13953,8,12,6640.680000000002,2.0794415416798357,2.4849066497880004,8.800969646865525
13954,2,2,439.92,0.6931471805599453,0.6931471805599453,6.086592892199559
13955,155,3,544.0699999999999,5.043425116919247,1.0986122886681098,6.299077915048424
13956,6,5,1019.2700000000002,1.791759469228055,1.6094379124341003,6.926841963778126
13957,418,3,458.2499999999999,6.035481432524756,1.0986122886681098,6.127414886719814
13958,380,8,4709.229999999995,5.940171252720432,2.0794415416798357,8.457279691692541
13959,80,6,1064.77,4.382026634673881,1.791759469228055,6.970514092378965
13960,22,2,230.22000000000003,3.091042453358316,0.6931471805599453,5.439035373486917
13961,393,1,538.4,5.973809611869261,0.0,6.288601778330518
13962,22,3,362.79999999999995,3.091042453358316,1.0986122886681098,5.893851718240981
13963,309,17,2860.57,5.733341276897746,2.833213344056216,7.958776184655453
13964,388,2,438.9,5.961005339623274,0.6931471805599453,6.0842715966941885
13965,477,3,996.61,6.1675164908883415,1.0986122886681098,6.9043595199129575
13966,436,1,384.26,6.077642243349034,0.0,5.951319406803555
13967,146,2,166.3,4.983606621708336,0.6931471805599453,5.113793386198882
13968,424,1,123.66000000000003,6.049733455231958,0.0,4.817535864130423
13969,8,35,12973.459999999988,2.0794415416798357,3.5553480614894135,9.470661011201845
13970,387,2,846.55,5.958424693029782,0.6931471805599453,6.741169266574241
13971,19,14,4667.570000000003,2.9444389791664403,2.6390573296152584,8.448393872625326
13972,71,2,190.25,4.2626798770413155,0.6931471805599453,5.248338996741795
13973,288,1,264.7,5.662960480135946,0.0,5.578597109233056
13974,50,2,677.7200000000001,3.912023005428146,0.6931471805599453,6.518734223289906
13975,32,12,5256.399999999998,3.4657359027997265,2.4849066497880004,8.567201660769483
13976,207,4,1192.36,5.332718793265369,1.3862943611198906,7.08368981545124
13977,412,1,519.8100000000001,6.021023349349527,0.0,6.253463360190866
13978,15,2,196.79,2.70805020110221,0.6931471805599453,5.2821371703189985
13979,74,7,3373.6300000000024,4.30406509320417,1.9459101490553132,8.123744594970473
13980,61,5,768.8199999999998,4.110873864173311,1.6094379124341003,6.644856871885867
13981,416,1,331.14000000000004,6.030685260261263,0.0,5.802541246679465
13982,40,9,3954.2900000000022,3.6888794541139363,2.1972245773362196,8.282556344490734
13983,30,21,6753.8899999999985,3.4011973816621555,3.044522437723423,8.817873914167933
13984,27,12,1893.8,3.295836866004329,2.4849066497880004,7.5463406715494
13985,5,22,10020.859999999991,1.6094379124341003,3.091042453358316,9.212424199299127
13986,18,1,320.46,2.8903717578961645,0.0,5.769757463579734
13987,380,2,682.54,5.940171252720432,0.6931471805599453,6.5258211334003375
13988,20,8,4757.8,2.995732273553991,2.0794415416798357,8.467540655511167
13989,66,5,2026.0599999999995,4.189654742026425,1.6094379124341003,7.613848299375048
13990,214,1,311.3,5.365976015021851,0.0,5.7407570774475625
13991,13,6,851.8799999999998,2.5649493574615367,1.791759469228055,6.747445671839294
13992,31,3,219.5,3.4339872044851463,1.0986122886681098,5.391352232515226
13993,43,19,6775.71,3.7612001156935624,2.9444389791664403,8.821099437305046
13994,4,6,2274.14,1.3862943611198906,1.791759469228055,7.729357237938709
13995,16,14,3902.0100000000007,2.772588722239781,2.6390573296152584,8.269247083968086
13996,387,2,845.7600000000002,5.958424693029782,0.6931471805599453,6.740235631415925
13997,520,3,376.45999999999987,6.253828811575473,1.0986122886681098,5.9308117998960315
13998,447,3,566.6999999999999,6.102558594613569,1.0986122886681098,6.339830063175573
13999,11,29,9502.259999999991,2.3978952727983707,3.367295829986474,9.159284944033008
14000,212,5,2046.3399999999992,5.356586274672012,1.6094379124341003,7.623808110613666
14001,46,9,4228.850000000001,3.828641396489095,2.1972245773362196,8.349685367465332
14002,135,2,529.7299999999999,4.90527477843843,0.6931471805599453,6.272367442778336
14003,733,1,209.41000000000003,6.597145701886651,0.0,5.344294052788061
14004,44,11,6258.450000000003,3.784189633918261,2.3978952727983707,8.74168782960139
14005,10,5,2874.7200000000003,2.302585092994046,1.6094379124341003,7.963710557184262
14006,116,7,2196.67,4.7535901911063645,1.9459101490553132,7.694697856277974
14007,513,1,79.47999999999999,6.240275845170769,0.0,4.375505417683616
14008,433,1,509.04000000000013,6.07073772800249,0.0,6.232526598924537
14009,199,3,1099.9099999999996,5.293304824724492,1.0986122886681098,7.002983637257353
14010,566,2,445.15,6.338594078203183,0.6931471805599453,6.09841130401968
14011,481,2,457.81999999999994,6.175867270105761,0.6931471805599453,6.126476093763859
14012,278,1,328.80000000000007,5.627621113690637,0.0,5.795449663182025
14013,111,5,1084.57,4.709530201312334,1.6094379124341003,6.988938874057609
14014,78,3,1948.2100000000005,4.356708826689592,1.0986122886681098,7.574666281266912
14015,53,1,917.34,3.970291913552122,0.0,6.821478177800578
14017,572,1,229.75000000000003,6.349138991379798,0.0,5.436991761235797
14018,646,1,367.15000000000003,6.470799503782602,0.0,5.905770483897619
14019,47,3,1421.6100000000004,3.8501476017100584,1.0986122886681098,7.25954531114322
14020,17,4,1249.01,2.833213344056216,1.3862943611198906,7.130106516498651
14021,156,7,1716.5800000000004,5.049856007249537,1.9459101490553132,7.448089218278347
14022,226,2,792.1499999999999,5.420534999272286,0.6931471805599453,6.674750767821052
14023,8,2,584.0699999999999,2.0794415416798357,0.6931471805599453,6.370020838658928
14024,122,3,645.74,4.804021044733257,1.0986122886681098,6.470396945986898
14025,465,8,4057.9000000000005,6.142037405587356,2.0794415416798357,8.308420877401
14026,471,2,713.11,6.154858094016418,0.6931471805599453,6.569635686214575
14027,61,1,104.82,4.110873864173311,0.0,4.65224459337402
14028,551,3,10396.5,6.311734809152915,1.0986122886681098,9.24922449002615
14029,64,2,467.66,4.1588830833596715,0.6931471805599453,6.147741536165247
14030,19,20,7521.799999999981,2.9444389791664403,2.995732273553991,8.92556075000357
14031,8,44,39019.51000000003,2.0794415416798357,3.784189633918261,10.571817056435519
14032,3,16,4546.410000000003,1.0986122886681098,2.772588722239781,8.422093189522988
14033,556,1,109.44,6.320768294250582,0.0,4.69537645387424
14034,23,3,648.8900000000001,3.1354942159291497,1.0986122886681098,6.475263210813354
14035,29,9,2794.749999999999,3.367295829986474,2.1972245773362196,7.935497936150435
14036,285,1,626.65,5.652489180268651,0.0,6.440388171057531
14037,177,6,836.9500000000004,5.176149732573829,1.791759469228055,6.72976433154863
14038,79,5,3069.880000000001,4.3694478524670215,1.6094379124341003,8.029393751869407
14039,34,2,267.28,3.5263605246161616,0.6931471805599453,5.588296798048501
14040,41,35,12523.810000000007,3.713572066704308,3.5553480614894135,9.435386911459291
14041,267,1,141.41000000000003,5.58724865840025,0.0,4.9516634723196855
14042,726,1,431.97999999999996,6.587550014824796,0.0,6.068379290876107
14043,492,2,302.59999999999997,6.198478716492308,0.6931471805599453,5.712411801354255
14044,27,10,3073.949999999998,3.295836866004329,2.302585092994046,8.030718658514077
14045,110,16,10986.63,4.700480365792417,2.772588722239781,9.304434357971088
14046,285,1,151.59,5.652489180268651,0.0,5.021179507971927
14047,9,14,3968.109999999999,2.1972245773362196,2.6390573296152584,8.286045189794715
14048,306,3,748.6900000000004,5.723585101952381,1.0986122886681098,6.6183250126628685
14049,17,13,13023.400000000023,2.833213344056216,2.5649493574615367,9.474503018385056
14050,32,2,746.36,3.4657359027997265,0.6931471805599453,6.615208057529048
14051,1,37,21770.979999999996,0.0,3.6109179126442243,9.98833316929257
14052,20,2,466.6599999999998,2.995732273553991,0.6931471805599453,6.1456009411189125
14053,125,4,572.3,4.8283137373023015,1.3862943611198906,6.349663329415057
14054,66,1,92.46,4.189654742026425,0.0,4.526776118560079
14055,107,3,1520.9599999999998,4.672828834461906,1.0986122886681098,7.327096993425645
14056,2,23,8152.709999999982,0.6931471805599453,3.1354942159291497,9.006105666301357
14057,24,22,8346.660000000003,3.1780538303479458,3.091042453358316,9.029616737823561
14058,463,2,469.19,6.137727054086234,0.6931471805599453,6.151007803679223
14059,267,1,183.59999999999997,5.58724865840025,0.0,5.21275947818639
14060,5,30,8898.240000000009,1.6094379124341003,3.4011973816621555,9.09360878335558
14061,508,3,917.43,6.230481447578482,1.0986122886681098,6.8215762827402395
14062,10,24,25585.64999999999,2.302585092994046,3.1780538303479458,10.149786926427518
14063,687,7,9471.5,6.532334292222349,1.9459101490553132,9.156042568568333
14064,30,15,3260.2400000000007,3.4011973816621555,2.70805020110221,8.089556091282864
14065,390,3,891.02,5.966146739123692,1.0986122886681098,6.792366873908
14066,267,1,152.55,5.58724865840025,0.0,5.027492411162679
14067,64,2,374.69999999999993,4.1588830833596715,0.6931471805599453,5.926125705799642
14068,321,4,1516.72,5.771441123130016,1.3862943611198906,7.324305387493783
14069,515,2,225.81000000000006,6.244166900663736,0.6931471805599453,5.419693937714551
14070,685,1,321.5999999999999,6.529418838262226,0.0,5.773308537304811
14071,4,8,1422.7500000000023,1.3862943611198906,2.0794415416798357,7.260346897483235
14072,667,1,390.85,6.502790045915623,0.0,5.968323854666339
14073,33,1,151.04,3.4965075614664802,0.0,5.01754470239719
14074,624,1,219.39999999999998,6.436150368369428,0.0,5.3908965478411295
14075,5,5,1724.8700000000001,1.6094379124341003,1.6094379124341003,7.452906964306737
14076,130,1,118.67,4.867534450455582,0.0,4.7763465316770475
14077,41,6,615.0799999999998,3.713572066704308,1.791759469228055,6.421752340647492
14078,102,9,1551.8200000000004,4.624972813284271,2.1972245773362196,7.347183714635593
14079,125,1,375.09999999999997,4.8283137373023015,0.0,5.927192657087842
14080,33,5,1115.6799999999996,3.4965075614664802,1.6094379124341003,7.0172193634727
14081,303,10,4867.569999999981,5.713732805509369,2.302585092994046,8.49035011824207
14082,365,2,413.35999999999996,5.8998973535824915,0.6931471805599453,6.024318883978929
14083,5,11,1082.1899999999998,1.6094379124341003,2.3978952727983707,6.986742044729793
14084,513,1,150.5,6.240275845170769,0.0,5.01396308418893
14085,3,32,9705.66999999998,1.0986122886681098,3.4657359027997265,9.180465529799276
14086,463,1,39.95,6.137727054086234,0.0,3.6876286722122837
14087,3,3,829.4699999999996,1.0986122886681098,1.0986122886681098,6.720786942611199
14088,11,16,64036.80000000005,2.3978952727983707,2.772588722239781,11.067213197092652
14089,57,1,158.75000000000003,4.04305126783455,0.0,5.067330637772801
14090,325,1,76.32000000000001,5.783825182329737,0.0,4.334935027140031
14091,655,2,9530.08,6.484635235635252,0.6931471805599453,9.162208391156561
14092,8,24,7229.449999999992,2.0794415416798357,3.1780538303479458,8.885918240336649
14093,13,1,433.8599999999999,2.5649493574615367,0.0,6.072721901414916
14094,440,1,311.7699999999999,6.0867747269123065,0.0,5.742265736471895
14095,723,1,2.95,6.583409222158765,0.0,1.0818051703517284
14096,5,17,53258.42999999973,1.6094379124341003,2.833213344056216,10.882911380901138
14097,482,2,422.85999999999996,6.1779441140506,0.6931471805599453,6.047041154996722
14098,37,1,147.35,3.6109179126442243,0.0,4.992810709183703
14099,17,20,5750.909999999994,2.833213344056216,2.995732273553991,8.65711338213903
14100,138,1,191.95000000000002,4.927253685157205,0.0,5.257234921446806
14101,74,13,9961.93,4.30406509320417,2.5649493574615367,9.206526106907075
14102,6,5,1105.88,1.791759469228055,1.6094379124341003,7.008396677099987
14104,155,5,740.5299999999997,5.043425116919247,1.6094379124341003,6.607366146053996
14105,240,5,5988.829999999997,5.480638923341991,1.6094379124341003,8.697651346488405
14106,738,1,214.79999999999998,6.6039438246004725,0.0,5.36970736263471
14107,52,11,4877.299999999996,3.9512437185814275,2.3978952727983707,8.492347067043534
14108,31,4,1044.96,3.4339872044851463,1.3862943611198906,6.951733886154347
14109,73,1,144.2,4.290459441148391,0.0,4.971201224850849
14110,4,33,12987.949999999993,1.3862943611198906,3.4965075614664802,9.471777283507903
14111,15,4,692.8499999999999,2.70805020110221,1.3862943611198906,6.540813525544724
14112,23,13,5834.590000000006,3.1354942159291497,2.5649493574615367,8.671559276613523
14113,4,16,7092.61,1.3862943611198906,2.772588722239781,8.866808675903592
14114,274,7,1364.0900000000008,5.6131281063880705,1.9459101490553132,7.218242818631357
14115,502,2,622.6700000000001,6.218600119691729,0.6931471805599453,6.434016683425408
14116,20,5,1382.7400000000005,2.995732273553991,1.6094379124341003,7.23182231688335
14117,144,1,90.0,4.969813299576001,0.0,4.499809670330265
14118,429,1,458.45000000000005,6.061456918928017,0.0,6.1278512344959095
14119,376,2,183.37,5.929589143389895,0.6931471805599453,5.211505969561073
14121,4,4,2780.15,1.3862943611198906,1.3862943611198906,7.930260162063598
14122,407,3,362.4199999999999,6.008813185442595,1.0986122886681098,5.8928037602840115
14123,734,1,436.17999999999995,6.598509028614515,0.0,6.07805500218908
14124,85,1,419.58,4.442651256490317,0.0,6.03925421094383
14125,11,3,2720.630000000001,2.3978952727983707,1.0986122886681098,7.908618750117876
14126,8,4,1172.4599999999998,2.0794415416798357,1.3862943611198906,7.066859384599907
14127,123,6,1900.080000000001,4.812184355372417,1.791759469228055,7.549651269531289
14128,61,3,924.2100000000004,4.110873864173311,1.0986122886681098,6.828939318546423
14129,2,9,2591.3400000000006,0.6931471805599453,2.1972245773362196,7.859930395418908
14130,320,4,1858.7700000000011,5.768320995793772,1.3862943611198906,7.527670257635778
14131,649,1,168.22000000000003,6.47543271670409,0.0,5.125272646534292
14132,3,11,3586.0300000000007,1.0986122886681098,2.3978952727983707,8.184801019997346
14133,130,4,911.1399999999998,4.867534450455582,1.3862943611198906,6.814696562730532
14134,383,15,11123.35,5.948034989180646,2.70805020110221,9.316801781428001
14135,2,24,8839.67,0.6931471805599453,3.1780538303479458,9.087004824618154
14136,401,5,1570.8100000000002,5.993961427306569,1.6094379124341003,7.359346688866427
14137,696,1,332.7,6.54534966033442,0.0,5.807241183024431
14138,2,2,965.8800000000002,0.6931471805599453,0.6931471805599453,6.873039602893643
14139,47,4,1086.8000000000004,3.8501476017100584,1.3862943611198906,6.990992877552193
14140,4,2,935.0499999999997,1.3862943611198906,0.6931471805599453,6.840600003794728
14141,3,4,915.1300000000001,1.0986122886681098,1.3862943611198906,6.819066131686343
14142,374,2,671.34,5.924255797414532,0.6931471805599453,6.509275715047685
14143,134,1,115.8,4.897839799950911,0.0,4.751864565138895
14144,487,1,30.599999999999998,6.18826412308259,0.0,3.4210000089583352
14145,47,7,7600.050000000001,3.8501476017100584,1.9459101490553132,8.93591010520015
14146,9,12,9450.299999999994,2.1972245773362196,2.4849066497880004,9.15380176601564
14147,79,9,2590.2,4.3694478524670215,2.1972245773362196,7.859490371789486
14148,234,2,466.29,5.455321115357702,0.6931471805599453,6.144807758162917
14149,221,1,446.62,5.3981627015177525,0.0,6.101708121206741
14150,36,2,658.64,3.58351893845611,0.6931471805599453,6.49017710299017
14151,674,2,679.4499999999999,6.513230110912307,0.6931471805599453,6.521283647366507
14152,76,7,1997.3399999999995,4.330733340286331,1.9459101490553132,7.599571574307086
14153,484,1,233.4,6.182084906716632,0.0,5.452753719852455
14154,240,8,6460.6999999999925,5.480638923341991,2.0794415416798357,8.773492950039346
14155,267,1,118.75,5.58724865840025,0.0,4.7770204429147505
14157,20,5,978.6899999999998,2.995732273553991,1.6094379124341003,6.886214942743934
14158,41,1,507.65999999999997,3.713572066704308,0.0,6.2298119321644645
14159,20,20,7849.5800000000045,2.995732273553991,2.995732273553991,8.968215306160396
14160,611,7,8421.470000000001,6.415096959171596,1.9459101490553132,9.038539676321344
14161,216,7,2996.9300000000003,5.375278407684165,1.9459101490553132,8.005343710353868
14162,174,2,289.36,5.159055299214529,0.6931471805599453,5.667671587643842
14163,88,5,2594.6200000000003,4.477336814478207,1.6094379124341003,7.861195349424477
14164,71,2,1631.7699999999998,4.2626798770413155,0.6931471805599453,7.397420594219744
14165,276,1,120.43999999999998,5.62040086571715,0.0,4.791151703613533
14166,506,2,251.14999999999998,6.226536669287466,0.6931471805599453,5.526050370196054
14167,40,8,1274.2900000000004,3.6888794541139363,2.0794415416798357,7.150144439741786
14168,421,2,370.45000000000005,6.042632833682381,0.6931471805599453,5.914718482862666
14169,431,2,613.1100000000001,6.066108090103747,0.6931471805599453,6.418544365188555
14170,376,3,570.1799999999997,5.929589143389895,1.0986122886681098,6.345952100451278
14171,99,2,498.78999999999996,4.59511985013459,0.6931471805599453,6.212185165489438
14172,606,3,369.0199999999999,6.406879986069314,1.0986122886681098,5.910850843113736
14173,11,6,586.0,2.3978952727983707,1.791759469228055,6.373319789577012
14174,34,1,134.46,3.5263605246161616,0.0,4.901266757040891
14175,60,8,7678.879999999997,4.0943445622221,2.0794415416798357,8.94622898217367
14176,298,5,756.46,5.697093486505405,1.6094379124341003,6.628649656747857
14177,87,13,2209.690000000002,4.465908118654584,2.5649493574615367,7.70060751317962
14178,9,7,1580.26,2.1972245773362196,1.9459101490553132,7.365344669445026
14179,41,2,701.5699999999995,3.713572066704308,0.6931471805599453,6.553320680736693
14180,11,33,6117.499999999993,2.3978952727983707,3.4965075614664802,8.718908795316825
14181,411,2,308.35,6.018593214496234,0.6931471805599453,5.731235501437502
14182,444,4,678.7699999999999,6.095824562432225,1.3862943611198906,6.520282336744051
14183,412,2,278.3399999999999,6.021023349349527,0.6931471805599453,5.628843387991707
14184,67,1,452.88999999999993,4.204692619390966,0.0,6.115649270389058
14185,332,1,197.65,5.805134968916488,0.0,5.286497789742694
14186,428,5,1550.630000000001,6.059123195581797,1.6094379124341003,7.346416578947115
14187,474,1,123.5,6.161207321695077,0.0,4.816241156068032
14188,31,6,2054.36,3.4339872044851463,1.791759469228055,7.6277196429011065
14189,3,16,5503.149999999999,1.0986122886681098,2.772588722239781,8.61307593454762
14190,667,1,79.9,6.502790045915623,0.0,4.380775852772229
14191,2,15,4817.660000000003,0.6931471805599453,2.70805020110221,8.480043611984023
14192,389,1,293.73999999999995,5.963579343618446,0.0,5.682695022325716
14193,68,3,1210.1900000000003,4.219507705176107,1.0986122886681098,7.098532651057073
14194,5,36,18670.589999999942,1.6094379124341003,3.58351893845611,9.834704837536181
14195,202,6,2615.600000000001,5.308267697401205,1.791759469228055,7.869248795687121
14196,107,1,335.52,4.672828834461906,0.0,5.81568156715361
14197,411,1,390.05000000000007,6.018593214496234,0.0,5.966274936034322
14198,19,9,1569.7300000000002,2.9444389791664403,2.1972245773362196,7.358658909030747
14199,219,4,1091.7000000000003,5.389071729816501,1.3862943611198906,6.995491393286224
14200,618,1,379.2,6.42648845745769,0.0,5.938063770380866
14201,61,10,1193.54,4.110873864173311,2.302585092994046,7.084678960089499
14202,382,3,847.76,5.945420608606575,1.0986122886681098,6.74259757686658
14203,398,1,339.34,5.986452005284438,0.0,5.827002554614793
14204,3,4,1024.8300000000006,1.0986122886681098,1.3862943611198906,6.9322820241587335
14205,17,9,2414.2000000000025,2.833213344056216,2.1972245773362196,7.789123248267027
14206,240,3,1185.0100000000007,5.480638923341991,1.0986122886681098,7.077506492352191
14207,688,1,157.8,6.5337888379333435,0.0,5.061328408411774
14208,95,2,567.05,4.553876891600541,0.6931471805599453,6.34044748326134
14209,11,15,4993.269999999998,2.3978952727983707,2.70805020110221,8.515846284744558
14210,106,16,5556.569999999994,4.663439094112067,2.772588722239781,8.622736290404712
14211,54,18,4402.290000000002,3.9889840465642745,2.8903717578961645,8.389880139062315
14212,90,2,2190.1400000000003,4.499809670330265,0.6931471805599453,7.691720747707946
14213,405,1,1192.2,6.003887067106539,0.0,7.083555618785827
14214,31,5,1004.3799999999999,3.4339872044851463,1.6094379124341003,6.9121257146996715
14215,12,9,3250.3299999999995,2.4849066497880004,2.1972245773362196,8.086511808630641
14216,4,5,2150.04,1.3862943611198906,1.6094379124341003,7.673241725599807
14217,2,23,3298.5900000000006,0.6931471805599453,3.1354942159291497,8.101250383420298
14218,43,1,169.48000000000002,3.7612001156935624,0.0,5.132734925758359
14219,5,3,633.8299999999999,1.6094379124341003,1.0986122886681098,6.451780779680328
